1_0_N_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_N_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_S_FRONT_CLOSE_LOW:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_W_REAR_CLOSE_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_E_SIDE_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_SIDE_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_E_SIDE_MEDIUM_LOW:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,-1.08
0_0_N_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_SIDE_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_E_SIDE_CLOSE_HIGH:-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_S_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_SIDE_MEDIUM_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_FRONT_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_0_S_SIDE_FAR_HIGH:0.0,-1.1712,0.0,0.0,0.0,0.0,0.0,0.0
0_2_W_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4800000000000001
0_1_W_SIDE_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_N_FRONT_MEDIUM_LOW:-1.0,0.0,0.0,0.0,0.0,-0.8868266566892071,0.0,0.0
2_2_N_SIDE_FAR_HIGH:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_FRONT_FAR_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.464
0_0_N_SIDE_CLOSE_LOW:0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
0_0_W_FRONT_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,2.4262976000000003,0.0,0.0
2_1_N_REAR_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_1_N_SIDE_CLOSE_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6
1_1_E_SIDE_CLOSE_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_1_E_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_2_S_FRONT_FAR_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000000000000001
0_0_W_SIDE_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
2_0_S_SIDE_MEDIUM_MED:0.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_2_W_SIDE_FAR_MED:-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_2_N_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_E_SIDE_MEDIUM_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_N_REAR_CLOSE_LOW:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_CLOSE_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_1_W_REAR_MEDIUM_MED:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2_0_W_SIDE_FAR_HIGH:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
0_0_W_SIDE_CLOSE_HIGH:0.9792503685529598,-0.182228352,0.0,0.0,0.42629760000000005,0.22482789073919995,0.532872,0.0
1_2_E_REAR_MEDIUM_MED:0.0,-1.08,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_MEDIUM_LOW:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
1_2_W_REAR_MEDIUM_MED:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_W_SIDE_FAR_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_SIDE_MEDIUM_LOW:-1.0,-0.6000000000000001,-0.7949370918901051,0.0,0.0,-1.0,0.0,-0.6000000000000001
1_2_W_REAR_FAR_HIGH:0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1_0_S_REAR_MEDIUM_HIGH:-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0_2_S_SIDE_MEDIUM_HIGH:-0.07763184000000001,-0.6000000000000001,0.0,-0.890540407094314,0.0,0.0,-1.0,-0.427128
0_1_S_SIDE_FAR_MED:-1.0,-0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1_1_S_SIDE_CLOSE_MED:0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
